Date,Workout name,Workout type,Set number ,Exercise name,Equipment,Execution mode,Number of repetitions,Charge (kg),Rest time (sec),Remarks
14-10-2022,LEGS,LOWER BODY,1,Deadlift,Barbell,bilateral,10.0,85.0,2.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,2,Deadlift,Barbell,bilateral,10.0,85.0,2.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,3,Deadlift,Barbell,bilateral,10.0,85.0,2.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,4,Deadlift,Barbell,bilateral,10.0,85.0,2.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,4.0,15.0,2.0,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,1,Leg Curl,Machine,bilateral,15.0,30.0,,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,2,Leg Curl,Machine,bilateral,10.0,30.0,,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,3,Leg Curl,Machine,bilateral,10.0,30.0,,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,1,Squat,Bodyweight,bilateral,25.0,0.0,1.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,2,Squat,Bodyweight,bilateral,25.0,0.0,1.5,Focus on quads during bodyweight squats.
14-10-2022,LEGS,LOWER BODY,3,Squat,Bodyweight,bilateral,25.0,0.0,1.5,Focus on quads during bodyweight squats.
15-10-2022,PUSH 2,PUSH,1,Bench Press,Barbell,bilateral,6.0,70.0,180.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Bench Press,Barbell,bilateral,5.0,70.0,180.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,1,Incline Bench Press,Dumbell,bilateral,10.0,22.0,150.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Incline Bench Press,Dumbell,bilateral,9.0,22.0,150.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,3,Incline Bench Press,Dumbell,bilateral,8.0,22.0,150.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,1,Barbell Row,Barbell,bilateral,12.0,40.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Barbell Row,Barbell,bilateral,11.0,40.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,3,Barbell Row,Barbell,bilateral,11.0,40.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,1,Pec Deck,Machine,bilateral,20.0,20.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Pec Deck,Machine,bilateral,15.0,15.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,3,Pec Deck,Machine,bilateral,12.0,10.0,120.0,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,1,Tricep Extension,Dumbell,bilateral,12.0,10.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Tricep Extension,Dumbell,bilateral,10.0,10.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,3,Tricep Extension,Dumbell,bilateral,9.0,10.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,2,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,3,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Wrist pain. Bad exercise.
15-10-2022,PUSH 2,PUSH,4,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Wrist pain. Bad exercise.
16-10-2022,PULL,PULL,1,Lat Pulldown,Machine,bilateral,12.0,60.0,120.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,2,Lat Pulldown,Machine,bilateral,12.0,60.0,120.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,3,Lat Pulldown,Machine,bilateral,10.0,60.0,120.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,4,Lat Pulldown,Machine,bilateral,10.0,60.0,120.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,1,Chest Fly,Dumbell,bilateral,8.0,20.0,150.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,2,Chest Fly,Dumbell,bilateral,8.0,20.0,150.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,3,Chest Fly,Dumbell,bilateral,8.0,20.0,150.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,4,Chest Fly,Dumbell,bilateral,8.0,20.0,150.0,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,1,Cable Row,Machine,bilateral,8.0,40.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,2,Cable Row,Machine,bilateral,8.0,40.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,3,Cable Row,Machine,bilateral,8.0,40.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,4,Cable Row,Machine,bilateral,8.0,40.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,1,Dumbbell Curl,Dumbell,unilateral,10.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,2,Dumbbell Curl,Dumbell,unilateral,10.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,3,Dumbbell Curl,Dumbell,unilateral,8.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,4,Dumbbell Curl,Dumbell,unilateral,4.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,5,Dumbbell Curl,Dumbell,unilateral,7.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,6,Dumbbell Curl,Dumbell,unilateral,4.0,12.5,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,1,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,8.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,2,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,8.0,,Neutral grip and alternate curls included.
16-10-2022,PULL,PULL,3,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,8.0,,Neutral grip and alternate curls included.
18-10-2022,PUSH,PUSH,1,Incline Bench Press,Dumbell,bilateral,8.0,26.0,150.0,
18-10-2022,PUSH,PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,26.0,150.0,
18-10-2022,PUSH,PUSH,3,Incline Bench Press,Dumbell,bilateral,7.0,26.0,150.0,
18-10-2022,PUSH,PUSH,4,Incline Bench Press,Dumbell,bilateral,6.0,26.0,150.0,
18-10-2022,PUSH,PUSH,1,Skull Crusher,Barbell,bilateral,10.0,15.0,120.0,
18-10-2022,PUSH,PUSH,2,Skull Crusher,Barbell,bilateral,10.0,15.0,120.0,
18-10-2022,PUSH,PUSH,3,Skull Crusher,Barbell,bilateral,8.0,15.0,120.0,
18-10-2022,PUSH,PUSH,1,Chest Fly,Machine,unilateral,15.0,10.0,,
18-10-2022,PUSH,PUSH,2,Chest Fly,Machine,unilateral,10.0,15.0,,
18-10-2022,PUSH,PUSH,3,Chest Fly,Machine,unilateral,10.0,15.0,,
18-10-2022,PUSH,PUSH,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,100.0,
18-10-2022,PUSH,PUSH,2,Lateral Raise,Dumbell,bilateral,12.0,8.0,100.0,
18-10-2022,PUSH,PUSH,3,Lateral Raise,Dumbell,bilateral,12.0,8.0,100.0,
20-10-2022,PULL,PULL,1,Lat Pulldown,Machine,bilateral,8.0,65.0,2.15,
20-10-2022,PULL,PULL,2,Lat Pulldown,Machine,bilateral,8.0,65.0,2.15,
20-10-2022,PULL,PULL,3,Lat Pulldown,Machine,bilateral,8.0,65.0,2.15,
20-10-2022,PULL,PULL,4,Lat Pulldown,Machine,bilateral,8.0,65.0,2.15,
20-10-2022,PULL,PULL,1,Barbell Row,Dumbell,bilateral,10.0,20.0,2.5,
20-10-2022,PULL,PULL,2,Barbell Row,Dumbell,bilateral,10.0,20.0,2.5,
20-10-2022,PULL,PULL,3,Barbell Row,Dumbell,bilateral,10.0,20.0,2.5,
20-10-2022,PULL,PULL,4,Barbell Row,Dumbell,bilateral,10.0,20.0,2.5,
20-10-2022,PULL,PULL,1,Cable Row,Cable,bilateral,12.0,40.0,1.5,
20-10-2022,PULL,PULL,2,Cable Row,Cable,bilateral,12.0,40.0,1.5,
20-10-2022,PULL,PULL,3,Cable Row,Cable,bilateral,12.0,40.0,1.5,
20-10-2022,PULL,PULL,4,Cable Row,Cable,bilateral,12.0,40.0,1.5,
20-10-2022,PULL,PULL,1,Dumbbell Curl,Cable,unilateral,10.0,15.0,,
20-10-2022,PULL,PULL,2,Dumbbell Curl,Cable,unilateral,10.0,15.0,,
20-10-2022,PULL,PULL,3,Dumbbell Curl,Cable,unilateral,10.0,15.0,,
20-10-2022,PULL,PULL,4,Dumbbell Curl,Cable,unilateral,10.0,15.0,,
20-10-2022,PULL,PULL,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,,
20-10-2022,PULL,PULL,2,Lateral Raise,Dumbell,bilateral,12.0,8.0,,
20-10-2022,PULL,PULL,3,Lateral Raise,Dumbell,bilateral,12.0,8.0,,
21-10-2022,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,4.0,15.0,0.0,
21-10-2022,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,12.0,22.0,2.0,
21-10-2022,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,12.0,22.0,2.0,
21-10-2022,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,12.0,22.0,2.0,
21-10-2022,LEGS,LOWER BODY,4,Romanian Deadlift,Dumbell,bilateral,12.0,22.0,2.0,
21-10-2022,LEGS,LOWER BODY,1,Leg Press,Machine,bilateral,12.0,60.0,2.0,
21-10-2022,LEGS,LOWER BODY,2,Leg Press,Machine,bilateral,12.0,60.0,2.0,
21-10-2022,LEGS,LOWER BODY,3,Leg Press,Machine,bilateral,12.0,60.0,2.0,
21-10-2022,LEGS,LOWER BODY,4,Leg Press,Machine,bilateral,12.0,60.0,2.0,
21-10-2022,LEGS,LOWER BODY,1,Leg Curl,Machine,bilateral,10.0,30.0,,
21-10-2022,LEGS,LOWER BODY,2,Leg Curl,Machine,bilateral,10.0,30.0,,
23-10-2022,PUSH (Triceps),PUSH,1,Incline Bench Press,Dumbell,bilateral,8.0,24.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,24.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,3,Incline Bench Press,Dumbell,bilateral,7.0,24.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,1,Dips,Bodyweight,bilateral,8.0,0.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,2,Dips,Bodyweight,bilateral,8.0,0.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,3,Dips,Bodyweight,bilateral,8.0,0.0,150.0,
23-10-2022,PUSH (Triceps),PUSH,1,Skull Crusher,Dumbell,bilateral,12.0,8.0,105.0,
23-10-2022,PUSH (Triceps),PUSH,2,Skull Crusher,Dumbell,bilateral,12.0,8.0,105.0,
23-10-2022,PUSH (Triceps),PUSH,3,Skull Crusher,Dumbell,bilateral,12.0,8.0,105.0,
23-10-2022,PUSH (Triceps),PUSH,4,Skull Crusher,Dumbell,bilateral,10.0,8.0,105.0,
23-10-2022,PUSH (Triceps),PUSH,1,Pec Deck,Machine,unilateral,10.0,15.0,,
23-10-2022,PUSH (Triceps),PUSH,2,Pec Deck,Machine,unilateral,10.0,15.0,,
23-10-2022,PUSH (Triceps),PUSH,3,Pec Deck,Machine,unilateral,10.0,15.0,,
23-10-2022,PUSH (Triceps),PUSH,1,Lateral Raise,Bodyweight,bilateral,8.0,0.0,,
23-10-2022,PUSH (Triceps),PUSH,2,Lateral Raise,Bodyweight,bilateral,8.0,0.0,,
23-10-2022,PUSH (Triceps),PUSH,3,Lateral Raise,Bodyweight,bilateral,8.0,12.0,,
23-10-2022,PUSH (Triceps),PUSH,1,Tricep Extension,Cable,bilateral,10.0,35.0,,
23-10-2022,PUSH (Triceps),PUSH,2,Tricep Extension,Cable,bilateral,10.0,35.0,,
23-10-2022,PUSH (Triceps),PUSH,3,Tricep Extension,Cable,bilateral,10.0,35.0,,
25-10-2023,,PULL,1,Lat Pulldown,Machine,bilateral,8.0,65.0,2.5,
25-10-2023,,PULL,2,Lat Pulldown,Machine,bilateral,8.0,65.0,2.5,
25-10-2023,,PULL,3,Lat Pulldown,Machine,bilateral,8.0,65.0,2.5,
25-10-2023,,PULL,4,Lat Pulldown,Machine,bilateral,8.0,65.0,2.5,
25-10-2023,,PULL,1,Barbell Row,Dumbell,bilateral,8.0,22.0,2.5,
25-10-2023,,PULL,2,Barbell Row,Dumbell,bilateral,8.0,22.0,2.5,
25-10-2023,,PULL,3,Barbell Row,Dumbell,bilateral,8.0,22.0,2.5,
25-10-2023,,PULL,4,Barbell Row,Dumbell,bilateral,8.0,22.0,2.5,
25-10-2023,,PULL,1,Dumbbell Curl,Dumbell,bilateral,10.0,10.0,1.75,
25-10-2023,,PULL,2,Dumbbell Curl,Dumbell,bilateral,9.0,10.0,1.75,
25-10-2023,,PULL,3,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,1.75,
25-10-2023,,PULL,1,Bent-Over Lateral Raise,Dumbell,bilateral,15.0,8.0,,
25-10-2023,,PULL,2,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,8.0,,
25-10-2023,,PULL,3,Bent-Over Lateral Raise,Dumbell,bilateral,8.0,8.0,,
26-10-2022,LEGS,LOWER BODY,1,Deadlift,Barbell,bilateral,10.0,90.0,2.5,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,2,Deadlift,Barbell,bilateral,10.0,90.0,2.5,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,3,Deadlift,Barbell,bilateral,10.0,90.0,2.5,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,4,Deadlift,Barbell,bilateral,10.0,90.0,2.5,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,4.0,22.0,1.75,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,2,Lunges,Dumbell,unilateral,4.0,22.0,1.75,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,3,Lunges,Dumbell,unilateral,4.0,22.0,1.75,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,4,Lunges,Dumbell,unilateral,4.0,22.0,1.75,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,1,Squat,Bodyweight,bilateral,20.0,20.0,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,2,Squat,Bodyweight,bilateral,20.0,20.0,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,3,Squat,Bodyweight,bilateral,15.0,20.0,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,4,Squat,Bodyweight,bilateral,15.0,20.0,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,10.0,37.5,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,10.0,37.5,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,10.0,37.5,2.0,Controlled eccentric.
26-10-2022,LEGS,LOWER BODY,4,Leg Extension,Machine,bilateral,10.0,37.5,2.0,Controlled eccentric.
28-10-2022,PUSH (Montag),PUSH,1,Bench Press,Dumbell,bilateral,8.0,26.0,2.5,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,2,Bench Press,Dumbell,bilateral,8.0,26.0,2.5,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,3,Bench Press,Dumbell,bilateral,8.0,26.0,2.5,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,4,Bench Press,Dumbell,bilateral,7.0,26.0,2.5,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,1,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,3,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,1,Dips,Bodyweight,bilateral,6.0,0.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,2,Dips,Bodyweight,bilateral,6.0,0.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,3,Dips,Bodyweight,bilateral,6.0,0.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,1,Skull Crusher,Dumbell,bilateral,8.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,2,Skull Crusher,Dumbell,bilateral,8.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,3,Skull Crusher,Dumbell,bilateral,8.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,1,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,2,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,3,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,Failed at the 8th rep on bench press.
28-10-2022,PUSH (Montag),PUSH,4,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,Failed at the 8th rep on bench press.
29-10-2023,PULL (Montag),PULL,1,Pull-Up,Rings,bilateral,8.0,0.0,2.5,
29-10-2023,PULL (Montag),PULL,2,Pull-Up,Rings,bilateral,8.0,0.0,2.5,
29-10-2023,PULL (Montag),PULL,3,Pull-Up,Rings,bilateral,8.0,0.0,2.5,
29-10-2023,PULL (Montag),PULL,4,Pull-Up,Rings,bilateral,7.0,0.0,2.5,
29-10-2023,PULL (Montag),PULL,1,Barbell Row,Dumbell,bilateral,12.0,20.0,2.5,
29-10-2023,PULL (Montag),PULL,2,Barbell Row,Dumbell,bilateral,12.0,20.0,2.5,
29-10-2023,PULL (Montag),PULL,3,Barbell Row,Dumbell,bilateral,12.0,20.0,2.5,
29-10-2023,PULL (Montag),PULL,4,Barbell Row,Dumbell,bilateral,12.0,20.0,2.5,
29-10-2023,PULL (Montag),PULL,1,Incline Bench Press,Dumbell,bilateral,10.0,10.0,2.0,
29-10-2023,PULL (Montag),PULL,2,Incline Bench Press,Dumbell,bilateral,9.0,10.0,2.0,
29-10-2023,PULL (Montag),PULL,3,Incline Bench Press,Dumbell,bilateral,8.0,10.0,2.0,
29-10-2023,PULL (Montag),PULL,4,Incline Bench Press,Dumbell,bilateral,8.0,10.0,2.0,
29-10-2023,PULL (Montag),PULL,1,Hammer Curl,Dumbell,bilateral,8.0,12.0,2.5,
29-10-2023,PULL (Montag),PULL,2,Hammer Curl,Dumbell,bilateral,8.0,12.0,2.5,
29-10-2023,PULL (Montag),PULL,3,Hammer Curl,Dumbell,bilateral,8.0,12.0,2.5,
29-10-2023,PULL (Montag),PULL,1,Bent-Over Lateral Raise,Dumbell,unilateral,10.0,8.0,0.0,
29-10-2023,PULL (Montag),PULL,2,Bent-Over Lateral Raise,Dumbell,unilateral,10.0,8.0,0.0,
29-10-2023,PULL (Montag),PULL,3,Bent-Over Lateral Raise,Dumbell,unilateral,10.0,8.0,0.0,
31-10-2022,LEGS (Montag),LOWER BODY,1,Squat,Dumbell,bilateral,12.0,16.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,2,Squat,Dumbell,bilateral,12.0,16.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,3,Squat,Dumbell,bilateral,12.0,16.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,4,Squat,Dumbell,bilateral,12.0,16.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,4,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,2.5,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
31-10-2022,LEGS (Montag),LOWER BODY,1,Lunges,Dumbell,unilateral,1111.0,22.0,3.0,"Talons surélevés, haltères sur épaule, focus quadriceps. 4x autour de la salle galbe."
01-11-2022,PUSH (frontage),PUSH,1,Bench Press,Dumbell,bilateral,10.0,25.0,2.5,
01-11-2022,PUSH (frontage),PUSH,2,Bench Press,Dumbell,bilateral,10.0,25.0,2.5,
01-11-2022,PUSH (frontage),PUSH,3,Bench Press,Dumbell,bilateral,10.0,25.0,3.0,
01-11-2022,PUSH (frontage),PUSH,4,Bench Press,Dumbell,bilateral,8.0,25.0,3.0,
01-11-2022,PUSH (frontage),PUSH,1,Incline Bench Press,Dumbell,bilateral,10.0,22.0,2.5,
01-11-2022,PUSH (frontage),PUSH,2,Incline Bench Press,Dumbell,bilateral,9.0,22.0,2.5,
01-11-2022,PUSH (frontage),PUSH,3,Incline Bench Press,Dumbell,bilateral,9.0,22.0,2.5,
01-11-2022,PUSH (frontage),PUSH,4,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.5,
01-11-2022,PUSH (frontage),PUSH,1,Skull Crusher,Dumbell,bilateral,10.0,10.0,2.5,
01-11-2022,PUSH (frontage),PUSH,2,Skull Crusher,Dumbell,bilateral,10.0,10.0,2.5,
01-11-2022,PUSH (frontage),PUSH,3,Skull Crusher,Dumbell,bilateral,10.0,10.0,2.5,
01-11-2022,PUSH (frontage),PUSH,4,Skull Crusher,Dumbell,bilateral,9.0,10.0,2.5,
01-11-2022,PUSH (frontage),PUSH,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,2.0,
01-11-2022,PUSH (frontage),PUSH,2,Lateral Raise,Dumbell,bilateral,12.0,8.0,2.0,
01-11-2022,PUSH (frontage),PUSH,3,Lateral Raise,Dumbell,bilateral,12.0,8.0,2.0,
01-11-2022,PUSH (frontage),PUSH,4,Lateral Raise,Dumbell,bilateral,12.0,8.0,2.0,
02-11-2022,PULL (Montag),PULL,1,Pull-Up,Bodyweight,bilateral,8.0,0.0,2.5,
02-11-2022,PULL (Montag),PULL,2,Pull-Up,Bodyweight,bilateral,8.0,0.0,2.5,
02-11-2022,PULL (Montag),PULL,3,Pull-Up,Bodyweight,bilateral,8.0,0.0,2.5,
02-11-2022,PULL (Montag),PULL,4,Pull-Up,Bodyweight,bilateral,8.0,0.0,2.5,
02-11-2022,PULL (Montag),PULL,1,Barbell Row,Dumbell,bilateral,10.0,22.0,2.5,
02-11-2022,PULL (Montag),PULL,2,Barbell Row,Dumbell,bilateral,10.0,22.0,2.5,
02-11-2022,PULL (Montag),PULL,3,Barbell Row,Dumbell,bilateral,10.0,22.0,2.5,
02-11-2022,PULL (Montag),PULL,4,Barbell Row,Dumbell,bilateral,10.0,22.0,2.5,
02-11-2022,PULL (Montag),PULL,1,Incline Bench Press,Dumbell,unilateral,10.0,10.0,2.5,
02-11-2022,PULL (Montag),PULL,2,Incline Bench Press,Dumbell,unilateral,10.0,10.0,2.5,
02-11-2022,PULL (Montag),PULL,3,Incline Bench Press,Dumbell,unilateral,10.0,10.0,2.5,
02-11-2022,PULL (Montag),PULL,4,Incline Bench Press,Dumbell,unilateral,10.0,10.0,2.5,
02-11-2022,PULL (Montag),PULL,1,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,
02-11-2022,PULL (Montag),PULL,2,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,
02-11-2022,PULL (Montag),PULL,3,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,
02-11-2022,PULL (Montag),PULL,4,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,
02-11-2022,PULL (Montag),PULL,1,Hammer Curl,Dumbell,bilateral,14.0,12.0,,
02-11-2022,PULL (Montag),PULL,2,Hammer Curl,Dumbell,bilateral,14.0,12.0,,
02-11-2022,PULL (Montag),PULL,3,Hammer Curl,Dumbell,bilateral,14.0,12.0,,
02-11-2022,PULL (Montag),PULL,4,Hammer Curl,Dumbell,bilateral,14.0,12.0,,
04-11-2022,LEGS (Montag),LOWER BODY,1,Squat,Dumbell,bilateral,12.0,16.0,2.5,Finisher (pas alternés). Ça brûle !!
